,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
43,"[[0], [2], [2, 3], [0, 2], [2, 2, 0, 1], [3, 3], [1, 1, 1, 1, 1, 1, 0, 1, 0], []]",0.6093351280164235,6,((Constant/Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 1, 2, 0]",((0.4927749392869639/0.05874594936824684**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.6439256217256575,"{'fitness 25': 0.5409322690615095, 'fitness 53': 0.6399368266170474, 'fitness 74': 0.6471362883707135, 'fitness 102': 0.6439256217256575}",False
44,"[[0], [1], [2, 2], [3, 2], [1, 1, 1], [3, 2, 2, 3, 0], [0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0]]",0.6175083398706431,7,((x[0]**Constant)/(((x[0]*Constant)**Constant)**Constant)),"[1, 1, 2, 2, 1, 2, 3, 2]",((x[0]**0.4927749392869639)/(((x[0]*0.05874594936824684)**0.9322610422793729)**0.1576841747424489)),[0.49277494 0.05874595 0.93226104 0.15768417],0.6529213813897083,"{'fitness 25': 0.5508343286474539, 'fitness 53': 0.6547661033980149, 'fitness 74': 0.6469245875664605, 'fitness 102': 0.6529213813897083}",False
45,"[[0], [0], [2, 1], [1, 0, 0], [0, 2, 2, 0, 0, 2], [1, 0, 2, 0, 0, 2, 1, 3], [0, 0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1]]",0.6250487562172325,7,((x[0]-x[0]+Constant)**Constant)*(x[0]+Constant+Constant*x[0]-x[0]/x[1]),"[1, 1, 2, 3, 6, 8, 9, 6]",((x[0]-x[0]+0.4927749392869639)**0.05874594936824684)*(x[0]+0.9322610422793729+0.1576841747424489*x[0]-x[0]/x[1]),[0.49277494 0.05874595 0.93226104 0.15768417],0.6347318442190345,"{'fitness 25': 0.5911515162780638, 'fitness 53': 0.6527448163194431, 'fitness 74': 0.6312499360541908, 'fitness 102': 0.6347318442190345}",False
46,"[[0], [0], [2, 0], [3, 0, 2], [1, 0, 1], [1, 0, 0, 3, 0, 3], [1, 1, 1, 1, 0, 0, 0], [1, 1, 0]]",0.6311714482835663,7,(Constant**Constant)-(Constant+Constant)+Constant/x[1]+((x[1]/x[0])**Constant),"[1, 1, 2, 3, 3, 6, 7, 3]",(0.4927749392869639**0.05874594936824684)-(0.9322610422793729+0.1576841747424489)+0.8554984724979569/x[1]+((x[1]/x[0])**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.6740692786240375,"{'fitness 25': 0.5556937639521798, 'fitness 53': 0.6618048180795719, 'fitness 74': 0.6760157628189472, 'fitness 102': 0.6740692786240375}",False
47,"[[0], [1], [0, 0], [3, 0, 2, 2], [0, 0, 2, 2], [2, 3, 0, 0, 2, 3], [0, 1, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0]]",0.6690634219395517,7,(x[0]*Constant/x[0]+x[0]+Constant*(Constant**Constant)/(x[0]**Constant)),"[1, 1, 2, 4, 4, 6, 7, 4]",(x[0]*0.4927749392869639/x[0]+x[0]+0.05874594936824684*(0.9322610422793729**0.1576841747424489)/(x[0]**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.7024482644307325,"{'fitness 25': 0.6061243103265416, 'fitness 53': 0.7068337833508865, 'fitness 74': 0.6942321721412269, 'fitness 102': 0.7024482644307325}",False
48,"[[0], [0], [2, 1], [3, 0, 3], [1, 2, 2], [2, 0, 3, 0], [1, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0]]",0.688900050937817,6,(Constant**Constant)*((Constant+Constant)/Constant+Constant),"[1, 1, 2, 3, 2, 4, 5, 0]",(0.4927749392869639**0.05874594936824684)*((0.9322610422793729+0.1576841747424489)/0.8554984724979569+0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.7236150406887811,"{'fitness 25': 0.6214533597982835, 'fitness 53': 0.7184335362607082, 'fitness 74': 0.7268132567544594, 'fitness 102': 0.7236150406887811}",False
49,"[[0], [2], [0, 3], [0, 2], [0, 2, 0, 1], [0, 2, 0, 0, 1, 3, 1, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1, 0]]",0.6947820729430649,7,(Constant+Constant*x[0]+(x[0]+Constant**Constant)**Constant),"[1, 1, 1, 2, 3, 4, 5, 2]",(0.4927749392869639+0.05874594936824684*x[0]+(x[0]+0.9322610422793729**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.6812690616261676,"{'fitness 25': 0.6952644144906484, 'fitness 53': 0.7044795209339053, 'fitness 74': 0.6846022834046411, 'fitness 102': 0.6812690616261676}",False
50,"[[0], [1], [2, 2], [0, 2], [1, 1, 2, 2], [2, 2, 0, 0], [1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0]]",0.6969189989171353,7,(((Constant*x[0])*(x[0]+Constant)**Constant)+((Constant**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 2]",(((0.4927749392869639*x[0])*(x[0]+0.05874594936824684)**0.9322610422793729)+((0.1576841747424489**0.8554984724979569)**0.04686451672818437)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.7317131627685757,"{'fitness 25': 0.6322735665285005, 'fitness 53': 0.7342214309318245, 'fitness 74': 0.7242619992910809, 'fitness 102': 0.7317131627685757}",False
51,"[[0], [2], [1], [2, 1], [1, 2, 2], [0, 0, 0, 0, 1, 3, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0]]",0.6969331614756286,7,((((x[1]+x[0])**Constant)+(x[0]+x[0]))**Constant),"[1, 1, 1, 2, 3, 3, 4, 4]",((((x[1]+x[0])**0.4927749392869639)+(x[0]+x[0]))**0.05874594936824684),[0.49277494 0.05874595],0.7362877083530209,"{'fitness 25': 0.6255476410478368, 'fitness 53': 0.7272084868129097, 'fitness 74': 0.7380433565661391, 'fitness 102': 0.7362877083530209}",False
52,"[[0], [0], [2, 3], [1, 0, 0, 3], [1, 2, 2, 0], [0, 0, 3, 3, 2, 0], [0, 0, 1, 0, 0, 1, 0], [0, 0, 0]]",0.7076866033998913,7,(((x[0]+x[0])+Constant)**Constant)/x[0],"[1, 1, 2, 1, 2, 3, 4, 3]",(((x[0]+x[0])+0.4927749392869639)**0.05874594936824684)/x[0],[0.49277494 0.05874595],0.7245891834480651,"{'fitness 25': 0.6623265452098673, 'fitness 53': 0.7173758842698178, 'fitness 74': 0.7433573807199888, 'fitness 102': 0.7245891834480651}",False
53,"[[0], [0], [2, 2], [2, 2], [2, 2, 2, 2], [2, 2, 3, 0], [0, 1, 0, 1], [1, 0, 0, 0, 1]]",0.7098809189536022,7,((x[1]**Constant)**Constant)*((Constant**Constant)**Constant),"[1, 1, 2, 2, 2, 1, 2, 1]",((x[1]**0.4927749392869639)**0.05874594936824684)*((0.9322610422793729**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.7493090350963024,"{'fitness 25': 0.6385962156373187, 'fitness 53': 0.7399728460718245, 'fitness 74': 0.7510736951516631, 'fitness 102': 0.7493090350963024}",False
54,"[[0], [1], [0, 3], [2, 2], [1, 2, 2], [3, 0, 0], [0, 0, 1, 1], [0, 0, 1]]",0.7235773618361298,7,(((x[0]/x[0])**Constant)+(Constant**Constant)+Constant),"[1, 1, 2, 2, 2, 3, 4, 2]",(((x[0]/x[0])**0.4927749392869639)+(0.05874594936824684**0.9322610422793729)+0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],0.7583046812075922,"{'fitness 25': 0.6565410060741174, 'fitness 53': 0.7526955373369977, 'fitness 74': 0.7614955420972743, 'fitness 102': 0.7583046812075922}",False
55,"[[0], [0], [2, 3], [0, 2], [1, 1], [1, 2, 0, 0, 0, 2], [1, 1, 1, 1, 0, 1, 0, 1, 0], [0]]",0.7395023471813139,6,((Constant-Constant)*(Constant+Constant)**Constant)+x[0],"[1, 1, 2, 1, 2, 4, 5, 1]",((0.4927749392869639-0.05874594936824684)*(0.9322610422793729+0.1576841747424489)**0.8554984724979569)+x[0],[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.7757348060761768,"{'fitness 25': 0.6751687742995359, 'fitness 53': 0.7780314971842756, 'fitness 74': 0.7653067700601303, 'fitness 102': 0.7757348060761768}",False
56,"[[0], [1], [0, 2], [3, 3, 0], [1, 0], [0, 2, 2, 3, 0], [0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 0]]",0.8329383287177349,7,(x[0]+Constant*((Constant*x[1])/x[1]+x[0]**Constant)),"[1, 1, 2, 3, 2, 5, 6, 4]",(x[0]+0.4927749392869639*((0.05874594936824684*x[1])/x[1]+x[0]**0.9322610422793729)),[0.49277494 0.05874595 0.93226104],0.8686841791961004,"{'fitness 25': 0.7726825085335307, 'fitness 53': 0.873093699400529, 'fitness 74': 0.853038778219145, 'fitness 102': 0.8686841791961004}",False
57,"[[0], [0], [1, 2], [2, 1, 2], [1, 2, 0, 0], [3, 0, 1, 1, 0, 3], [0, 1, 1, 1, 1, 1, 0, 1, 0], [0, 0, 0]]",0.8558840447237697,7,(((x[0]/Constant)**Constant)+(Constant-Constant-Constant))+((Constant/x[0]**Constant)**Constant),"[1, 1, 2, 3, 4, 6, 7, 2]",(((x[0]/0.4927749392869639)**0.05874594936824684)+(0.9322610422793729-0.1576841747424489-0.8554984724979569))+((0.04686451672818437/x[0]**0.17878489558131672)**0.6575055093689879),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",0.8910181192689863,"{'fitness 25': 0.7900340741782759, 'fitness 53': 0.884340290774752, 'fitness 74': 0.8932777692182812, 'fitness 102': 0.8910181192689863}",False
58,"[[0], [0], [3, 2], [1, 3, 2], [0, 1, 0], [0, 0, 2, 3, 2, 2], [0, 0, 1, 1, 0, 0, 1], [0, 0, 1]]",0.868281450423371,7,x[0]+((x[0]+Constant*(Constant/x[1]))**Constant),"[1, 1, 2, 1, 2, 4, 5, 3]",x[0]+((x[0]+0.4927749392869639*(0.05874594936824684/x[1]))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.8835424737132449,"{'fitness 25': 0.8308584346364206, 'fitness 53': 0.9003105911581404, 'fitness 74': 0.8736753254755518, 'fitness 102': 0.8835424737132449}",False
59,"[[0], [2], [0], [2, 3], [1], [3, 0, 1], [0, 0, 1, 1, 0, 1, 0], [0, 0]]",0.8696813617662963,7,(((x[0]/x[0])**Constant)+Constant**Constant),"[1, 1, 1, 2, 1, 2, 3, 2]",(((x[0]/x[0])**0.4927749392869639)+0.05874594936824684**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.9043323777937444,"{'fitness 25': 0.8042233354384679, 'fitness 53': 0.8973324849301821, 'fitness 74': 0.9074882649302387, 'fitness 102': 0.9043323777937444}",False
60,"[[0], [0], [2, 2], [1, 2], [0, 2, 2], [3, 0, 3, 3, 3], [0, 1, 0, 1, 0], [0, 0, 0]]",0.8762620861124001,7,((x[0]/Constant+x[0])**Constant)/((Constant**Constant)**Constant),"[1, 1, 2, 2, 3, 3, 4, 2]",((x[0]/0.4927749392869639+x[0])**0.05874594936824684)/((0.9322610422793729**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],0.9115831946649517,"{'fitness 25': 0.8105164113164233, 'fitness 53': 0.9048191911566488, 'fitness 74': 0.9134506558641283, 'fitness 102': 0.9115831946649517}",False
61,"[[0], [0], [2, 1], [2, 3, 2], [2, 0, 1, 1], [2, 0, 3, 3, 3], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0]]",0.8793312833933813,7,((x[0]**Constant)**Constant)*(x[0]+(Constant/x[1]**Constant)),"[1, 1, 2, 3, 2, 3, 4, 3]",((x[0]**0.4927749392869639)**0.05874594936824684)*(x[0]+(0.9322610422793729/x[1]**0.1576841747424489)),[0.49277494 0.05874595 0.93226104 0.15768417],0.9133141654199839,"{'fitness 25': 0.8186776834509978, 'fitness 53': 0.9164351957149486, 'fitness 74': 0.9028809710141978, 'fitness 102': 0.9133141654199839}",False
62,"[[0], [0], [0, 2], [1, 3, 1], [2, 0, 0, 2, 2, 2], [3, 2, 2, 0, 0, 2, 0, 3], [1, 0, 1, 1, 0, 1, 1, 1, 0], [0, 0, 1, 0]]",0.9048075997848714,7,(Constant/x[0]*Constant)*Constant+((x[0]+Constant*Constant)**Constant),"[1, 1, 2, 3, 4, 6, 7, 2]",(0.4927749392869639/x[0]*0.05874594936824684)*0.9322610422793729+((x[0]+0.1576841747424489*0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.9393738310417394,"{'fitness 25': 0.8396711547267115, 'fitness 53': 0.9321210078769842, 'fitness 74': 0.9426306367509184, 'fitness 102': 0.9393738310417394}",False
63,"[[0], [2], [2], [1], [1, 0], [3, 0, 3], [1, 0, 0, 0], [0, 1, 1]]",0.9111072178429985,7,((((Constant/x[0])+x[1]/x[1])**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 3]",((((0.4927749392869639/x[0])+x[1]/x[1])**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.9454464086032809,"{'fitness 25': 0.8461788056566234, 'fitness 53': 0.9380530564941179, 'fitness 74': 0.9490897913782546, 'fitness 102': 0.9454464086032809}",False
64,"[[0], [1], [2, 2], [0, 2], [2, 0, 0], [2, 3, 0, 0, 3], [1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0]]",0.9128344360057238,7,((Constant*Constant/x[1]**Constant)+((Constant+Constant**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 1]",((0.4927749392869639*0.05874594936824684/x[1]**0.9322610422793729)+((0.1576841747424489+0.8554984724979569**0.04686451672818437)**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",0.9474401012374596,"{'fitness 25': 0.8477919300639952, 'fitness 53': 0.9401250004148138, 'fitness 74': 0.9505863775383621, 'fitness 102': 0.9474401012374596}",False
65,"[[0], [0], [2, 0], [3, 0, 3], [1, 0, 0], [1, 0, 3, 3, 0], [1, 1, 1, 1, 0, 1], [1]]",0.9315479651499431,7,(Constant**Constant)-(Constant+Constant)/Constant/x[1]+Constant,"[1, 1, 2, 3, 2, 5, 6, 1]",(0.4927749392869639**0.05874594936824684)-(0.9322610422793729+0.1576841747424489)/0.8554984724979569/x[1]+0.04686451672818437,[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],0.966221012900824,"{'fitness 25': 0.8666049395134594, 'fitness 53': 0.9587009701003284, 'fitness 74': 0.9693379858360412, 'fitness 102': 0.966221012900824}",False
66,"[[0], [0], [3, 3], [], [], [3], [0, 0], [1, 1]]",0.9368631111367792,5,x[1]/x[1],"[1, 1, 2, 0, 0, 1, 2, 2]",x[1]/x[1],[],0.9714463579713897,"{'fitness 25': 0.872037792155282, 'fitness 53': 0.9639654998198517, 'fitness 74': 0.9745860414352039, 'fitness 102': 0.9714463579713897}",False
67,"[[0], [0], [0, 1], [3, 0, 2, 0], [2, 1, 0, 0, 0], [3, 0, 1, 3, 3, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 1]]",0.9373969577302373,7,x[0]/x[1]+(x[1]-Constant)/((x[0]/x[0]**Constant)+x[0]-x[0]+x[0]+x[1]),"[1, 1, 2, 4, 5, 9, 10, 9]",x[0]/x[1]+(x[1]-0.4927749392869639)/((x[0]/x[0]**0.05874594936824684)+x[0]-x[0]+x[0]+x[1]),[0.49277494 0.05874595],0.9720538827621644,"{'fitness 25': 0.8725144237267332, 'fitness 53': 0.964499468752944, 'fitness 74': 0.9751769807110349, 'fitness 102': 0.9720538827621644}",False
68,"[[0], [2], [2, 0], [1, 3, 2], [1, 1], [0, 2, 3], [0, 0, 1, 0], [0, 0, 0]]",0.9376185068371762,7,((((x[0]+x[0])*(Constant/x[0]))**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 3]",((((x[0]+x[0])*(0.4927749392869639/x[0]))**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.9722009400493716,"{'fitness 25': 0.8727999757614362, 'fitness 53': 0.9647151005498531, 'fitness 74': 0.975340444200239, 'fitness 102': 0.9722009400493716}",False
69,"[[0], [0], [2, 1], [2, 2, 2], [0, 2, 0], [3, 0, 3, 3, 3], [1, 0, 0, 1, 1, 1], [1, 0, 0]]",0.9452132802926768,7,((Constant/x[1]**Constant)**Constant)+((x[0]**Constant)/(Constant/Constant**Constant)),"[1, 1, 2, 3, 3, 4, 5, 2]",((0.4927749392869639/x[1]**0.05874594936824684)**0.9322610422793729)+((x[0]**0.1576841747424489)/(0.8554984724979569/0.04686451672818437**0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",0.9784739986495475,"{'fitness 25': 0.8819914655226381, 'fitness 53': 0.9733677048313857, 'fitness 74': 0.9802806705240067, 'fitness 102': 0.9784739986495475}",False
70,"[[0], [2], [2, 1], [2, 3, 2], [0], [2, 0, 3, 3, 3], [0, 0, 1], [0, 0]]",0.9521872944678308,7,(((x[0]*x[0]**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 1, 2, 2]",(((x[0]*x[0]**0.4927749392869639)**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],0.9876439865037465,"{'fitness 25': 0.8870647500324111, 'fitness 53': 0.980364093048578, 'fitness 74': 0.9891330403225032, 'fitness 102': 0.9876439865037465}",False
71,"[[0], [0], [0, 3], [2, 1], [2, 2, 2, 1, 1], [3, 3, 0], [1, 1, 1, 0, 1, 0], [0, 1]]",0.9565863645692397,6,(Constant**Constant)/(Constant/Constant)+x[0],"[1, 1, 2, 2, 3, 3, 4, 1]",(0.4927749392869639**0.05874594936824684)/(0.9322610422793729/0.1576841747424489)+x[0],[0.49277494 0.05874595 0.93226104 0.15768417],0.9971597036930921,"{'fitness 25': 0.8907088795704972, 'fitness 53': 0.9936443305046723, 'fitness 74': 0.9854058836325496, 'fitness 102': 0.9971597036930921}",False
72,"[[0], [2], [0], [0, 2], [2, 1, 1], [3, 3, 0, 2], [1, 0, 1, 1, 1], [0]]",0.9711231918309493,7,(Constant/(x[0]/Constant)+((Constant*Constant)**Constant)**Constant),"[1, 1, 1, 2, 3, 4, 5, 1]",(0.4927749392869639/(x[0]/0.05874594936824684)+((0.9322610422793729*0.1576841747424489)**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],1.0051465261028039,"{'fitness 25': 0.9068306077772423, 'fitness 53': 0.9973101443528709, 'fitness 74': 1.0092288233627347, 'fitness 102': 1.0051465261028039}",False
73,"[[0], [2], [2, 1], [0, 3, 1], [1, 2], [1, 0, 3, 2, 3], [0, 0, 1, 0, 1, 0], [0, 0, 0]]",0.9729762193806417,7,(((x[0]-x[0])+Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",(((x[0]-x[0])+0.4927749392869639**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1.0075197326852878,"{'fitness 25': 0.9084675969457532, 'fitness 53': 0.9998101263266891, 'fitness 74': 1.0106509348694828, 'fitness 102': 1.0075197326852878}",False
74,"[[0], [2], [1, 3], [0, 3], [0, 1, 2, 0], [3, 3, 2, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 1]]",0.9755515827914065,7,((x[0]/x[1]/(x[1]*x[1])+Constant)**Constant),"[1, 1, 1, 2, 2, 4, 5, 4]",((x[0]/x[1]/(x[1]*x[1])+0.4927749392869639)**0.05874594936824684),[0.49277494 0.05874595],1.0100922075369176,"{'fitness 25': 0.9110649454821566, 'fitness 53': 1.002366990484437, 'fitness 74': 1.0132228124076257, 'fitness 102': 1.0100922075369176}",False
75,"[[0], [2], [0, 2], [1, 2, 2], [1, 0, 0], [3, 2, 2, 0, 2], [1, 0, 1, 1, 0, 1], [1, 0, 0, 0]]",1.0126971973725085,7,(((Constant/x[1])*Constant*Constant)+(x[0]*Constant**Constant)**Constant),"[1, 1, 1, 2, 3, 5, 6, 2]",(((0.4927749392869639/x[1])*0.05874594936824684*0.9322610422793729)+(x[0]*0.1576841747424489**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],1.0476849604766985,"{'fitness 25': 0.9482885908353371, 'fitness 53': 1.0398791333777895, 'fitness 74': 1.049923867904399, 'fitness 102': 1.0476849604766985}",False
76,"[[0], [2], [0], [3, 3, 0], [2, 0], [3, 1, 2, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",1.0236243183776341,6,(x[0]/x[0]**Constant),"[1, 1, 1, 2, 0, 1, 2, 2]",(x[0]/x[0]**0.4927749392869639),[0.49277494],1.0626051237694392,"{'fitness 25': 0.95788315964792, 'fitness 53': 1.0562126643956107, 'fitness 74': 1.0567771310893719, 'fitness 102': 1.0626051237694392}",False
77,"[[0], [2], [2], [1], [1, 0, 0, 1], [0, 2, 2], [1, 1, 1, 1], [1, 0]]",1.0281474144102052,6,((((Constant+Constant)*Constant*Constant)**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 0]",((((0.4927749392869639+0.05874594936824684)*0.9322610422793729*0.1576841747424489)**0.8554984724979569)**0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],1.0626280508518593,"{'fitness 25': 0.9640930313262601, 'fitness 53': 1.0546025142558375, 'fitness 74': 1.0657466976485175, 'fitness 102': 1.0626280508518593}",False
78,"[[0], [1], [2, 1], [2, 2, 0], [2, 2, 0, 0], [1, 1, 0, 2, 2], [0, 1, 1, 0, 1, 1], [0, 0]]",1.0765417160703825,7,(((x[0]**Constant)**Constant)-((Constant**Constant)-Constant+x[0]*Constant*Constant)),"[1, 1, 2, 3, 4, 5, 6, 2]",(((x[0]**0.4927749392869639)**0.05874594936824684)-((0.9322610422793729**0.1576841747424489)-0.8554984724979569+x[0]*0.04686451672818437*0.17878489558131672)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849 ]",1.111229104138815,"{'fitness 25': 1.0127427937324827, 'fitness 53': 1.1030108112406878, 'fitness 74': 1.1138715432379773, 'fitness 102': 1.111229104138815}",False
79,"[[0], [0], [2, 1], [2, 3, 0], [0, 2, 2, 0], [2, 0, 3, 3, 3], [0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 1, 0, 0, 1, 0, 0]]",1.1073972292247463,7,((x[0]*Constant**Constant)**Constant)+(Constant/x[1]/Constant),"[1, 1, 2, 3, 3, 4, 5, 2]",((x[0]*0.4927749392869639**0.05874594936824684)**0.9322610422793729)+(0.1576841747424489/x[1]/0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.1485164820342346,"{'fitness 25': 1.042102762837251, 'fitness 53': 1.142382324164707, 'fitness 74': 1.1377066006722807, 'fitness 102': 1.1485164820342346}",False
80,"[[0], [0], [2, 0], [2, 3, 2], [1, 2], [0, 0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0]]",1.1099978815514284,7,(((x[0]+x[0])**Constant)**Constant)+Constant+(x[0]**Constant),"[1, 1, 2, 3, 2, 3, 4, 3]",(((x[0]+x[0])**0.4927749392869639)**0.05874594936824684)+0.9322610422793729+(x[0]**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.0820208101109454,"{'fitness 25': 1.1467337872082495, 'fitness 53': 1.1005293403621401, 'fitness 74': 1.082730517083896, 'fitness 102': 1.0820208101109454}",False
81,"[[0], [2], [1], [1, 2], [0, 2, 2], [2, 0, 3, 3, 3], [1, 0, 0, 0], [0, 0, 1, 0]]",1.1216766317989044,7,(((Constant*x[0]+x[0])/(x[1]**Constant))**Constant),"[1, 1, 1, 2, 3, 3, 4, 3]",(((0.4927749392869639*x[0]+x[0])/(x[1]**0.05874594936824684))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1.1581378437949008,"{'fitness 25': 1.0603283300807373, 'fitness 53': 1.1556619672957653, 'fitness 74': 1.1490395980202108, 'fitness 102': 1.1581378437949008}",False
82,"[[0], [1], [2, 1], [2, 3, 1], [0, 1, 0], [3, 0, 2, 3, 3, 2], [0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 1]]",1.139203137910784,7,(((x[0]/x[1]**Constant)**Constant)+(Constant*((x[0]/Constant)/x[1]*Constant))),"[1, 1, 2, 3, 3, 6, 7, 4]",(((x[0]/x[1]**0.4927749392869639)**0.05874594936824684)+(0.9322610422793729*((x[0]/0.1576841747424489)/x[1]*0.8554984724979569))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.170989125363387,"{'fitness 25': 1.0783306671960142, 'fitness 53': 1.1651558523024936, 'fitness 74': 1.1741228942338442, 'fitness 102': 1.170989125363387}",False
83,"[[0], [2], [2], [0], [1, 2], [2, 3], [0, 0, 0], [0, 0, 1]]",1.1486698095891361,7,(((x[0]*x[0])/x[1]**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 3]",(((x[0]*x[0])/x[1]**0.4927749392869639)**0.05874594936824684),[0.49277494 0.05874595],1.1812202827921618,"{'fitness 25': 1.087434225008814, 'fitness 53': 1.1751868585381327, 'fitness 74': 1.1833883452204617, 'fitness 102': 1.1812202827921618}",False
84,"[[0], [0], [3, 1], [0, 1, 0], [0, 1, 2, 1, 2, 0], [3, 1, 3, 3, 3, 0, 3, 3, 0], [1, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1]]",1.2710550905310025,7,Constant/(x[0]-Constant/(x[0]/x[0])/(Constant+(Constant/Constant))),"[1, 1, 2, 2, 4, 7, 8, 3]",0.4927749392869639/(x[0]-0.05874594936824684/(x[0]/x[0])/(0.9322610422793729+(0.1576841747424489/0.8554984724979569))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1.2950596479360459,"{'fitness 25': 1.213642110669496, 'fitness 53': 1.285841190154633, 'fitness 74': 1.3136819707688787, 'fitness 102': 1.2950596479360459}",False
85,"[[0], [2], [2], [0], [1, 0, 0, 1], [0, 2, 2], [0, 0, 1, 1, 1, 0], [0, 0]]",1.282259939053901,7,(((x[0]+x[0])*Constant*Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 2]",(((x[0]+x[0])*0.4927749392869639*0.05874594936824684**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],1.3176095883003944,"{'fitness 25': 1.2194884081308446, 'fitness 53': 1.3086303413849936, 'fitness 74': 1.3186610676458645, 'fitness 102': 1.3176095883003944}",False
