,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
134,"[[0], [1], [2, 1], [3, 2, 1], [2, 1, 2], [1, 0, 3, 0], [1, 1, 1, 1, 0], [0]]",21.14203381017057,7,((Constant**Constant)-((Constant**Constant)+((Constant/Constant)+x[0]))),"[1, 1, 2, 3, 3, 4, 5, 1]",((0.4927749392869639**0.05874594936824684)-((0.9322610422793729**0.1576841747424489)+((0.8554984724979569/0.04686451672818437)+x[0]))),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],21.166400894230502,"{'fitness 25': 21.084952223484557, 'fitness 53': 21.157434996659525, 'fitness 74': 21.183714210367626, 'fitness 102': 21.166400894230502}",False
135,"[[0], [2], [1], [2, 2, 0], [2, 1, 0, 2], [0, 0, 2], [0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1]]",29.321387948427557,7,(((x[1]**Constant)+((Constant+Constant)**Constant))**Constant),"[1, 1, 1, 2, 2, 2, 3, 1]",(((x[1]**0.4927749392869639)+((0.05874594936824684+0.9322610422793729)**0.1576841747424489))**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],28.046872198332064,"{'fitness 25': 30.254688407298747, 'fitness 53': 29.128150880261426, 'fitness 74': 28.581324557722496, 'fitness 102': 28.046872198332064}",False
136,"[[0], [1], [3, 1], [2, 2], [2, 1], [0, 2, 2], [0, 0, 1, 1], [0, 1]]",34.139247957282045,7,(x[0]+((x[1]**Constant)*((Constant*Constant)**Constant))),"[1, 1, 2, 2, 2, 3, 4, 2]",(x[0]+((x[1]**0.4927749392869639)*((0.05874594936824684*0.9322610422793729)**0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],32.48113601280606,"{'fitness 25': 35.322665491125264, 'fitness 53': 33.88934773200991, 'fitness 74': 33.205730648710976, 'fitness 102': 32.48113601280606}",False
137,"[[0], [2], [1], [2, 0], [0, 2, 0], [2, 0, 0, 3], [0, 0, 0, 1, 0], [0, 1, 0, 0]]",42.36082420833139,7,(((x[0]*x[1]**Constant)+x[0]+Constant/x[0])**Constant),"[1, 1, 1, 2, 3, 4, 5, 4]",(((x[0]*x[1]**0.4927749392869639)+x[0]+0.05874594936824684/x[0])**0.9322610422793729),[0.49277494 0.05874595 0.93226104],40.85708985254581,"{'fitness 25': 42.953795689892154, 'fitness 53': 42.072281641222496, 'fitness 74': 42.0563952938795, 'fitness 102': 40.85708985254581}",False
138,"[[0], [2], [1, 1], [3, 3, 1, 0], [2, 2, 2, 2], [2, 0, 3, 2, 2], [0, 0, 1, 0, 1, 0], [0, 1, 1, 1]]",53.54868652068226,6,((x[0]*x[1])**Constant),"[1, 1, 1, 2, 0, 1, 2, 2]",((x[0]*x[1])**0.4927749392869639),[0.49277494],51.303059635829854,"{'fitness 25': 54.730965412107686, 'fitness 53': 53.16638801380661, 'fitness 74': 52.7487061361325, 'fitness 102': 51.303059635829854}",False
139,"[[0], [1], [1, 0], [2, 1, 0, 3], [1, 0, 2, 2, 1], [0, 0, 2, 3, 1, 3, 3, 0], [0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1]]",53.61331824021692,7,((((x[1]+x[0])**Constant)+(Constant*Constant/x[0]))-Constant/(x[1]/Constant)+Constant),"[1, 1, 2, 4, 5, 8, 9, 4]",((((x[1]+x[0])**0.4927749392869639)+(0.05874594936824684*0.9322610422793729/x[0]))-0.1576841747424489/(x[1]/0.8554984724979569)+0.04686451672818437),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],50.9989447739487,"{'fitness 25': 55.48542438488141, 'fitness 53': 53.22966347858053, 'fitness 74': 52.12486685718881, 'fitness 102': 50.9989447739487}",False
140,"[[0], [0], [2, 2], [3, 2], [0, 2, 2], [0, 2, 3, 2, 2, 3, 2], [0, 0, 1, 0], [1, 0, 0, 0]]",54.12664368255548,7,(x[1]**Constant)+((x[0]*Constant**Constant)**Constant),"[1, 1, 2, 2, 1, 2, 3, 2]",(x[1]**0.4927749392869639)+((x[0]*0.05874594936824684**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],51.51056029477302,"{'fitness 25': 55.99841568966043, 'fitness 53': 53.74206199815248, 'fitness 74': 52.63945335985352, 'fitness 102': 51.51056029477302}",False
141,"[[0], [0], [1, 2], [2, 0, 3], [2, 2, 2], [1, 0, 1, 3], [0, 1, 1, 1, 0], [1]]",54.140614685990926,7,((x[1]**Constant)-Constant+Constant)-(Constant**Constant),"[1, 1, 2, 3, 3, 3, 4, 1]",((x[1]**0.4927749392869639)-0.05874594936824684+0.9322610422793729)-(0.1576841747424489**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],51.52408175580885,"{'fitness 25': 56.01422246472297, 'fitness 53': 53.756285356206774, 'fitness 74': 52.65133623704303, 'fitness 102': 51.52408175580885}",False
142,"[[0], [0], [2, 2], [3, 2, 2], [2, 1], [0, 1, 3, 3, 0], [0, 0, 0, 1], [1, 1, 0]]",54.99997148422069,7,(x[1]**Constant)+((x[1]**Constant)**Constant),"[1, 1, 2, 2, 1, 1, 2, 2]",(x[1]**0.4927749392869639)+((x[1]**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],52.37237686282071,"{'fitness 25': 56.882778181304474, 'fitness 53': 54.613997469882094, 'fitness 74': 53.5031388014755, 'fitness 102': 52.37237686282071}",False
143,"[[0], [0], [3, 2], [3], [], [3], [0, 0], [1, 1]]",60.555493465896724,6,x[1]/(x[1]**Constant),"[1, 1, 2, 1, 0, 1, 2, 2]",x[1]/(x[1]**0.4927749392869639),[0.49277494],57.536909827787106,"{'fitness 25': 62.70816347352681, 'fitness 53': 60.11398401501027, 'fitness 74': 58.844332909153124, 'fitness 102': 57.536909827787106}",False
144,"[[0], [1], [1, 2], [2, 0, 1], [0, 2, 1, 1, 1], [3, 1, 2, 3, 1, 3, 2, 2, 3, 3], [1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0]]",87.49596982001394,7,(((Constant/Constant**Constant)-Constant*(Constant/x[1]))-(((Constant/Constant)*(x[1]*x[0]))**Constant)),"[1, 1, 2, 3, 5, 8, 9, 3]",(((0.4927749392869639/0.05874594936824684**0.9322610422793729)-0.1576841747424489*(0.8554984724979569/x[1]))-(((0.04686451672818437/0.17878489558131672)*(x[1]*x[0]))**0.6575055093689879)),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",83.11284807620007,"{'fitness 25': 89.53423735621982, 'fitness 53': 86.78057764014963, 'fitness 74': 86.17309446367234, 'fitness 102': 83.11284807620007}",False
145,"[[0], [0], [0, 1], [3, 3, 2, 0], [1, 1, 2], [2, 2, 2, 1, 3, 2], [1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0]]",118.35606699233473,7,Constant*Constant*(((x[0]*x[0])**Constant)-(x[1]/x[0])*x[0]),"[1, 1, 2, 4, 3, 6, 7, 5]",0.4927749392869639*0.05874594936824684*(((x[0]*x[0])**0.9322610422793729)-(x[1]/x[0])*x[0]),[0.49277494 0.05874595 0.93226104],108.39533649971966,"{'fitness 25': 125.09561493177117, 'fitness 53': 116.93900442799877, 'fitness 74': 113.03358161723428, 'fitness 102': 108.39533649971966}",False
146,"[[0], [0], [1, 2], [1, 3, 0], [1, 1, 1, 0], [3, 3, 3, 1, 2, 1, 2, 0], [1, 1, 1, 1, 1, 1, 1, 0, 0], [0, 1]]",121.55783890671853,7,(((Constant/Constant)/(Constant/Constant))-Constant)*((Constant-Constant)*x[0]+x[1]**Constant),"[1, 1, 2, 3, 4, 8, 9, 2]",(((0.4927749392869639/0.05874594936824684)/(0.9322610422793729/0.1576841747424489))-0.8554984724979569)*((0.04686451672818437-0.17878489558131672)*x[0]+x[1]**0.6575055093689879),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551]",114.14533181905556,"{'fitness 25': 126.71873588543433, 'fitness 53': 120.49068839041004, 'fitness 74': 117.46409244431122, 'fitness 102': 114.14533181905556}",False
147,"[[0], [1], [2, 2], [0, 2, 0], [0, 0, 2, 2, 2], [3, 1, 2, 2, 2, 0], [1, 0, 1, 0, 0, 0, 0], [0, 1, 0, 1]]",133.39036767682163,7,((Constant/x[0]-Constant*x[1]**Constant)*((x[0]**Constant)**Constant)),"[1, 1, 2, 2, 3, 4, 5, 3]",((0.4927749392869639/x[0]-0.05874594936824684*x[1]**0.9322610422793729)*((x[0]**0.1576841747424489)**0.8554984724979569)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],123.31044191609207,"{'fitness 25': 139.76524809994345, 'fitness 53': 131.95408958910386, 'fitness 74': 128.4517653414176, 'fitness 102': 123.31044191609207}",False
148,"[[0], [2], [2, 1], [0, 0], [0, 0, 2, 0, 1, 0], [2, 0, 1, 2, 3], [0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0]]",637.2689901485579,7,((x[1]*Constant+Constant-Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 1]",((x[1]*0.4927749392869639+0.05874594936824684-0.9322610422793729**0.1576841747424489)**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],589.4794588938823,"{'fitness 25': 669.8788608826394, 'fitness 53': 630.4399861406864, 'fitness 74': 611.488123422348, 'fitness 102': 589.4794588938823}",False
149,"[[0], [0], [0, 1], [1, 2, 1, 0], [2, 0, 1, 2, 1, 0, 0], [3, 0, 0, 2, 2, 3, 0, 1, 2, 2, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 1, 1, 0, 1]]",684.2621983087641,7,(Constant/x[0]+x[0])+((x[0]*x[0])**Constant)*((x[1]/(x[1]+Constant))-x[0]*x[1]*Constant-Constant),"[1, 1, 2, 4, 7, 11, 12, 8]",(0.4927749392869639/x[0]+x[0])+((x[0]*x[0])**0.05874594936824684)*((x[1]/(x[1]+0.9322610422793729))-x[0]*x[1]*0.1576841747424489-0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],642.9418136646863,"{'fitness 25': 700.7064828418878, 'fitness 53': 677.7483869816947, 'fitness 74': 674.3317251027099, 'fitness 102': 642.9418136646863}",False
150,"[[0], [2], [2, 3], [0], [0, 1], [2, 0, 2], [1, 0, 0, 0], [1, 0, 1]]",1165.7625663905999,7,((Constant*x[1]+(x[0]*x[1])**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 3]",((0.4927749392869639*x[1]+(x[0]*x[1])**0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],1072.0319670334477,"{'fitness 25': 1229.4454982549667, 'fitness 53': 1152.361617534744, 'fitness 74': 1115.4805833820885, 'fitness 102': 1072.0319670334477}",False
151,"[[0], [2], [1], [2, 0], [1, 0, 0], [0, 2, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1]]",1169.921072779057,7,((((x[1]+x[0])**Constant)*Constant-Constant+Constant+x[1])**Constant),"[1, 1, 1, 2, 3, 5, 6, 3]",((((x[1]+x[0])**0.4927749392869639)*0.05874594936824684-0.9322610422793729+0.1576841747424489+x[1])**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1082.3404396564374,"{'fitness 25': 1229.675350261828, 'fitness 53': 1157.4134334821547, 'fitness 74': 1122.6744345931888, 'fitness 102': 1082.3404396564374}",False
152,"[[0], [2], [1], [1, 2], [1, 0, 0, 0], [2, 0, 1, 2, 0, 1], [0, 0, 1, 0, 1, 1], [0, 1, 0]]",1264.5314574387712,7,((((x[0]*x[1])+Constant-x[0])*(Constant+Constant**Constant))**Constant),"[1, 1, 1, 2, 3, 5, 6, 3]",((((x[0]*x[1])+0.4927749392869639-x[0])*(0.05874594936824684+0.9322610422793729**0.1576841747424489))**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1193.0496978948445,"{'fitness 25': 1295.7169130162392, 'fitness 53': 1253.1181174519918, 'fitness 74': 1244.7593418480828, 'fitness 102': 1193.0496978948445}",False
153,"[[0], [1], [0, 1], [1, 0, 0, 1], [2, 2, 0, 0, 1, 2, 1, 1], [0, 2, 1, 1, 1, 2, 1, 0, 0, 3, 2, 1], [0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1], [0, 0, 1]]",1372.9036830423902,7,((x[0]+Constant)*x[0]-Constant-Constant-Constant*((Constant-Constant)+Constant+((Constant/Constant)*(x[1]-Constant)))),"[1, 1, 2, 4, 8, 12, 13, 3]",((x[0]+0.4927749392869639)*x[0]-0.05874594936824684-0.9322610422793729-0.1576841747424489*((0.8554984724979569-0.04686451672818437)+0.17878489558131672+((0.6575055093689879/0.30502334373943374)*(x[1]-0.41416316942538367)))),"[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452
 0.1787849  0.65750551 0.30502334 0.41416317]",1255.9460881774444,"{'fitness 25': 1452.1718111320524, 'fitness 53': 1356.1795677229577, 'fitness 74': 1310.3596702721609, 'fitness 102': 1255.9460881774444}",False
154,"[[0], [1], [1, 3], [0, 3], [2, 2, 2], [2, 1, 2], [0, 1, 1, 1, 0, 0], [1, 1]]",1852.5373927356013,7,((x[1]*Constant-Constant)*Constant),"[1, 1, 2, 2, 2, 3, 4, 1]",((x[1]*0.4927749392869639-0.05874594936824684)*0.9322610422793729),[0.49277494 0.05874595 0.93226104],1694.5006093615254,"{'fitness 25': 1959.6339786108801, 'fitness 53': 1829.913104309519, 'fitness 74': 1768.0650952864048, 'fitness 102': 1694.5006093615254}",False
155,"[[0], [2], [1], [1, 1, 1], [1, 2, 1, 0], [3, 1, 2, 3, 1, 3, 2, 2, 3, 3], [0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0]]",1958.963251236485,7,((((x[1]/Constant)-Constant)*((Constant/x[0])-Constant/x[0]))**Constant),"[1, 1, 1, 2, 4, 6, 7, 3]",((((x[1]/0.4927749392869639)-0.05874594936824684)*((0.9322610422793729/x[0])-0.1576841747424489/x[0]))**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],1749.8201688263089,"{'fitness 25': 2165.5101378231843, 'fitness 53': 1927.4531779464842, 'fitness 74': 1783.9264379397862, 'fitness 102': 1749.8201688263089}",False
156,"[[0], [1], [0, 3], [0, 2], [2, 2, 2], [2, 1, 1], [1, 0, 0, 0], [1, 1, 0]]",1985.0618565017985,7,(Constant*x[1]-(x[1]**Constant)-x[0]),"[1, 1, 2, 2, 3, 3, 4, 3]",(0.4927749392869639*x[1]-(x[1]**0.05874594936824684)-x[0]),[0.49277494 0.05874595],1815.5565371543519,"{'fitness 25': 2099.9346876421137, 'fitness 53': 1960.7992882532824, 'fitness 74': 1894.4515936099997, 'fitness 102': 1815.5565371543519}",False
157,"[[0], [2], [1], [3, 0], [2, 0], [1, 0, 2], [0, 1, 0, 1], [1, 0]]",2254.7226199221095,7,((x[1]-Constant+x[0]*Constant)**Constant),"[1, 1, 1, 2, 2, 3, 4, 2]",((x[1]-0.4927749392869639+x[0]*0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],2073.4261557533537,"{'fitness 25': 2377.8843606468563, 'fitness 53': 2228.811005885734, 'fitness 74': 2157.472493233738, 'fitness 102': 2073.4261557533537}",False
158,"[[0], [2], [1], [3, 1], [2, 0, 0, 1], [0, 0, 2], [0, 0, 1, 1, 0], [1, 0, 0, 0]]",2255.398773360972,7,((x[1]+(x[0]+Constant*Constant))**Constant),"[1, 1, 1, 2, 2, 3, 4, 2]",((x[1]+(x[0]+0.4927749392869639*0.05874594936824684))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],2074.1053912232314,"{'fitness 25': 2378.5547049806055, 'fitness 53': 2229.4861879315577, 'fitness 74': 2158.155427170753, 'fitness 102': 2074.1053912232314}",False
159,"[[0], [2], [1], [3, 2], [1, 1], [0, 1, 1, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0]]",2255.676855816853,7,((x[1]+((x[1]-Constant)**Constant))**Constant),"[1, 1, 1, 2, 1, 2, 3, 2]",((x[1]+((x[1]-0.4927749392869639)**0.05874594936824684))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],2074.373914212142,"{'fitness 25': 2378.8470593031407, 'fitness 53': 2229.76401942097, 'fitness 74': 2158.419488726448, 'fitness 102': 2074.373914212142}",False
160,"[[0], [1], [0, 3], [2, 2], [1, 2], [3, 1, 0], [0, 1, 0, 0], [0, 1, 0]]",2256.3012122563205,7,(((x[0]/Constant)**Constant)-(x[1]**Constant)+x[0]),"[1, 1, 2, 2, 2, 3, 4, 3]",(((x[0]/0.4927749392869639)**0.05874594936824684)-(x[1]**0.9322610422793729)+x[0]),[0.49277494 0.05874595 0.93226104],2075.0050440350074,"{'fitness 25': 2379.4493080914413, 'fitness 53': 2230.409862130815, 'fitness 74': 2159.044466546705, 'fitness 102': 2075.0050440350074}",False
161,"[[0], [0], [1, 0], [0, 3, 3, 1], [0, 1, 0, 0], [2, 0, 1, 2, 3, 1, 1, 3, 3], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1]]",2347.0366744608255,7,(x[1]*Constant+(Constant-Constant)*x[0])/x[0]-(Constant-x[0]/Constant/x[1]),"[1, 1, 2, 4, 4, 9, 10, 5]",(x[1]*0.4927749392869639+(0.05874594936824684-0.9322610422793729)*x[0])/x[0]-(0.1576841747424489-x[0]/0.8554984724979569/x[1]),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],2043.8708207454483,"{'fitness 25': 2659.7097309494166, 'fitness 53': 2293.502283678624, 'fitness 74': 2087.8980087544355, 'fitness 102': 2043.8708207454483}",False
162,"[[0], [2], [1], [3, 0], [0, 0], [2, 1, 1, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0]]",2366.6678574590364,7,((x[1]*x[0]-Constant-x[0]+Constant)**Constant),"[1, 1, 1, 2, 2, 4, 5, 3]",((x[1]*x[0]-0.4927749392869639-x[0]+0.05874594936824684)**0.9322610422793729),[0.49277494 0.05874595 0.93226104],2225.9235269455994,"{'fitness 25': 2426.5115166406235, 'fitness 53': 2344.5437058696875, 'fitness 74': 2328.9483498667973, 'fitness 102': 2225.9235269455994}",False
163,"[[0], [2], [1], [1, 2], [1, 2, 2], [2, 0, 0, 0], [0, 0, 0, 1, 1], [1, 0, 0, 0]]",2368.2143609487352,7,((((x[1]*x[0])+x[0])+(Constant**Constant))**Constant),"[1, 1, 1, 2, 3, 3, 4, 3]",((((x[1]*x[0])+x[0])+(0.4927749392869639**0.05874594936824684))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],2227.455248825819,"{'fitness 25': 2428.0671433117595, 'fitness 53': 2346.085001534141, 'fitness 74': 2330.490938000304, 'fitness 102': 2227.455248825819}",False
164,"[[0], [0], [0, 1], [3, 0, 1, 0], [0, 0, 1, 0, 2, 2], [0, 2, 3, 0, 1, 2, 0, 1, 1, 1], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0], [0, 0, 1, 0, 1]]",3399.3020286938595,7,Constant+Constant*Constant/x[0]+x[0]-(((Constant*x[1])+x[0]-Constant)-Constant-x[1]),"[1, 1, 2, 4, 6, 10, 11, 5]",0.4927749392869639+0.05874594936824684*0.9322610422793729/x[0]+x[0]-(((0.1576841747424489*x[1])+x[0]-0.8554984724979569)-0.04686451672818437-x[1]),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],3109.521278623646,"{'fitness 25': 3595.6754813354873, 'fitness 53': 3357.8239254258956, 'fitness 74': 3244.4066793201964, 'fitness 102': 3109.521278623646}",False
165,"[[0], [1], [2, 2], [1, 2], [2, 2, 2], [2, 1, 2], [0, 0, 1, 1, 1], [1, 1]]",3562.420430316653,7,(((x[1]*x[1])**Constant)-((Constant**Constant)**Constant)),"[1, 1, 2, 2, 3, 2, 3, 2]",(((x[1]*x[1])**0.4927749392869639)-((0.05874594936824684**0.9322610422793729)**0.1576841747424489)),[0.49277494 0.05874595 0.93226104 0.15768417],3262.312953683587,"{'fitness 25': 3765.871325873913, 'fitness 53': 3519.4817570937557, 'fitness 74': 3401.908207982289, 'fitness 102': 3262.312953683587}",False
166,"[[0], [2], [1], [3, 2], [0, 0, 1], [0, 2, 2, 0, 1, 0], [1, 0, 0, 1, 0, 0], [1, 1, 1]]",3608.758108743366,7,((Constant+(x[1]*x[1]**Constant))**Constant),"[1, 1, 1, 2, 1, 2, 3, 2]",((0.4927749392869639+(x[1]*x[1]**0.05874594936824684))**0.9322610422793729),[0.49277494 0.05874595 0.93226104],3304.4248199503772,"{'fitness 25': 3815.067137734686, 'fitness 53': 3565.2129245652923, 'fitness 74': 3445.9942639301184, 'fitness 102': 3304.4248199503772}",False
167,"[[0], [0], [0, 1], [3, 2, 1, 2], [0, 0, 2, 1], [1, 0, 1, 0, 1, 3, 0], [0, 1, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1]]",4033.0665807070563,7,x[1]-(Constant+x[0]**Constant)-((Constant+Constant-Constant)/((x[0]+x[1])**Constant)),"[1, 1, 2, 4, 4, 7, 8, 4]",x[1]-(0.4927749392869639+x[0]**0.05874594936824684)-((0.9322610422793729+0.1576841747424489-0.8554984724979569)/((x[0]+x[1])**0.04686451672818437)),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847 0.04686452],3689.0627765337267,"{'fitness 25': 4266.1712996643255, 'fitness 53': 3983.829775327418, 'fitness 74': 3849.1986671294253, 'fitness 102': 3689.0627765337267}",False
168,"[[0], [0], [0, 3], [3, 2], [0, 0, 1], [1, 2, 1], [0, 0, 0, 1, 0, 0], [1, 0, 0]]",4033.541659808163,7,x[1]-(x[0]*x[0]**Constant)-Constant,"[1, 1, 2, 2, 1, 3, 4, 3]",x[1]-(x[0]*x[0]**0.4927749392869639)-0.05874594936824684,[0.49277494 0.05874595],3689.5185905007147,"{'fitness 25': 4266.678440858897, 'fitness 53': 3984.304803979684, 'fitness 74': 3849.6417345859063, 'fitness 102': 3689.5185905007147}",False
169,"[[0], [2], [0, 3], [3, 2], [0], [1, 0, 1, 3], [0, 1, 1, 0], [1, 1]]",4033.694022268685,6,(x[1]-(Constant+Constant**Constant)**Constant),"[1, 1, 1, 2, 1, 2, 3, 1]",(x[1]-(0.4927749392869639+0.05874594936824684**0.9322610422793729)**0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],3689.685992548894,"{'fitness 25': 4266.803106445114, 'fitness 53': 3984.4562061762663, 'fitness 74': 3849.8227541846745, 'fitness 102': 3689.685992548894}",False
170,"[[0], [1], [3, 3], [3, 1], [2, 1, 0, 2], [1, 1, 3, 1, 2], [0, 1, 1, 0, 1, 0], [1, 1, 0, 0]]",4034.05325743979,5,(x[1]-Constant),"[1, 1, 2, 0, 0, 1, 2, 1]",(x[1]-0.4927749392869639),[0.49277494],3690.042049517796,"{'fitness 25': 4267.165895091344, 'fitness 53': 3984.814843859125, 'fitness 74': 3850.1790333688996, 'fitness 102': 3690.042049517796}",False
171,"[[0], [0], [0, 0], [3, 1, 2, 2], [0, 1, 0, 0], [0, 2, 0, 1, 1, 2, 3, 2], [1, 1, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 1]]",4034.090683131366,7,Constant+(Constant*x[0]+(x[1]-x[0]))-(Constant*x[0]**Constant)/(x[1]*x[1]**Constant),"[1, 1, 2, 4, 4, 8, 9, 6]",0.4927749392869639+(0.05874594936824684*x[0]+(x[1]-x[0]))-(0.9322610422793729*x[0]**0.1576841747424489)/(x[1]*x[1]**0.8554984724979569),[0.49277494 0.05874595 0.93226104 0.15768417 0.85549847],3690.0682835784864,"{'fitness 25': 4267.223574684707, 'fitness 53': 3984.8526803427076, 'fitness 74': 3850.1957943666816, 'fitness 102': 3690.0682835784864}",False
172,"[[0], [1], [3, 1], [3, 0, 0], [1, 2], [1, 3, 0, 0, 2, 1, 0], [0, 1, 0, 0, 1, 1, 1, 0], [1, 0, 0]]",4034.1865304972675,7,(x[1]-(Constant/(x[0]+x[0])+Constant)),"[1, 1, 2, 2, 2, 4, 5, 3]",(x[1]-(0.4927749392869639/(x[0]+x[0])+0.05874594936824684)),[0.49277494 0.05874595],3690.1785458902573,"{'fitness 25': 4267.291888879935, 'fitness 53': 3984.94760243226, 'fitness 74': 3850.320100179608, 'fitness 102': 3690.1785458902573}",False
173,"[[0], [0], [0, 1], [1, 1, 0, 0], [2, 2, 1, 1, 2, 1, 0, 2], [0, 1, 2, 1, 1, 0, 3, 0, 2, 1, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 1]]",4034.7816070616705,7,(x[0]+x[0])-((Constant*x[0])-(x[1]-x[0]))+(x[0]/(x[0]+x[1])*Constant-Constant*Constant),"[1, 1, 2, 4, 8, 11, 12, 8]",(x[0]+x[0])-((0.4927749392869639*x[0])-(x[1]-x[0]))+(x[0]/(x[0]+x[1])*0.05874594936824684-0.9322610422793729*0.1576841747424489),[0.49277494 0.05874595 0.93226104 0.15768417],3690.7698136005047,"{'fitness 25': 4267.890730250669, 'fitness 53': 3985.5417279870344, 'fitness 74': 3850.912362947308, 'fitness 102': 3690.7698136005047}",False
174,"[[0], [2], [0, 2], [0, 3], [1, 1], [0, 0, 1, 2], [0, 0, 0, 1, 1], [0, 1, 0]]",4035.358802372133,7,((x[0]+x[1])+(x[0]-Constant)*Constant**Constant),"[1, 1, 1, 2, 2, 4, 5, 3]",((x[0]+x[1])+(x[0]-0.4927749392869639)*0.05874594936824684**0.9322610422793729),[0.49277494 0.05874595 0.93226104],3691.348413643877,"{'fitness 25': 4268.461718901193, 'fitness 53': 3986.1176806777203, 'fitness 74': 3851.4970075374863, 'fitness 102': 3691.348413643877}",False
175,"[[0], [2], [0], [0, 3], [0, 1], [0, 0, 1, 2], [0, 0, 0, 1, 1], [1, 0, 0]]",4035.358802372133,7,(x[1]+x[0]+(x[0]-Constant)*Constant**Constant),"[1, 1, 1, 2, 2, 4, 5, 3]",(x[1]+x[0]+(x[0]-0.4927749392869639)*0.05874594936824684**0.9322610422793729),[0.49277494 0.05874595 0.93226104],3691.348413643877,"{'fitness 25': 4268.461718901193, 'fitness 53': 3986.1176806777203, 'fitness 74': 3851.4970075374863, 'fitness 102': 3691.348413643877}",False
176,"[[0], [1], [3, 1], [0, 2], [1, 0, 2], [1, 1, 1, 2, 3], [1, 1, 0, 1, 0, 0], [1, 0, 0]]",4035.6355025583084,7,(Constant-((Constant-x[1])-Constant*x[0]/(x[0]**Constant))),"[1, 1, 2, 2, 3, 5, 6, 3]",(0.4927749392869639-((0.05874594936824684-x[1])-0.9322610422793729*x[0]/(x[0]**0.1576841747424489))),[0.49277494 0.05874595 0.93226104 0.15768417],3691.6195578994543,"{'fitness 25': 4268.74672035903, 'fitness 53': 3986.394054949228, 'fitness 74': 3851.765732366667, 'fitness 102': 3691.6195578994543}",False
