,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
35,"[[0], [2], [2], [0, 3], [1, 1], [1, 3, 0], [1, 1, 1, 0], [0]]",3.867131838943808,7,(((Constant-Constant)/(Constant+x[0])**Constant)**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 1, 1, 2, 3, 4, 1]",(((13.037575053124288-7.829129146638373)/(14.310795865859976+x[0])**-20.34513530224963)**-4.073295846728989) + 1.6740510189276332*x[0]**6.243560366112945 + 1.5499737788868275*x[1]**-15.415871852302288,"[ 13.03757505   7.82912915  14.31079587 -20.3451353   -4.07329585
   1.67405102   6.24356037   1.54997378 -15.41587185]",3.792663065546996,"{'fitness 25': 3.803316316558091, 'fitness 53': 3.9360564352922442, 'fitness 74': 3.792663065546996, 'fitness 102': 3.8620227649810883}",True
36,"[[0], [2], [2], [3], [], [], [0], [0]]",8.177824555602434,6,((x[0]**Constant)**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 1, 1, 0, 0, 1, 1]",((x[0]**0.5028261789631021)**0.6835978535166947) + 0.550314088663804*x[0]**0.9180318318048432 + 0.6687760744192223*x[1]**0.315006589195327,[0.50282618 0.68359785 0.55031409 0.91803183 0.66877607 0.31500659],8.046897932099712,"{'fitness 25': 8.44470262995088, 'fitness 53': 8.163644705048279, 'fitness 74': 8.046897932099712, 'fitness 102': 7.925126331808145}",False
37,"[[0], [2], [2], [3], [], [], [0], [1]]",23.280525670832812,6,((x[1]**Constant)**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 1, 1, 0, 0, 1, 1]",((x[1]**0.5028261789631021)**0.6835978535166947) + 0.550314088663804*x[0]**0.9180318318048432 + 0.6687760744192223*x[1]**0.315006589195327,[0.50282618 0.68359785 0.55031409 0.91803183 0.66877607 0.31500659],22.899753435949556,"{'fitness 25': 24.02767010541835, 'fitness 53': 23.26347505358399, 'fitness 74': 22.899753435949556, 'fitness 102': 22.550431853496093}",False
38,"[[0], [2], [1], [2, 0], [1, 2, 2], [2, 2, 3], [0, 0, 1, 1], [1, 0]]",55.150738543363765,7,((((x[1]*x[0])**Constant)*Constant/Constant)**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 1, 2, 3, 3, 4, 2]",((((x[1]*x[0])**0.5028261789631021)*0.6835978535166947/0.550314088663804)**0.9180318318048432) + 0.6687760744192223*x[0]**0.315006589195327 + 0.819846861078965*x[1]**0.22066696991828894,"[0.50282618 0.68359785 0.55031409 0.91803183 0.66877607 0.31500659
 0.81984686 0.22066697]",54.78187233018426,"{'fitness 25': 56.77884212965911, 'fitness 53': 55.229702499862256, 'fitness 74': 54.78187233018426, 'fitness 102': 53.44367100056995}",False
39,"[[0], [2], [0], [2, 3], [2], [0], [1, 0], [1, 1]]",60.39420014005079,6,((Constant**Constant)+x[1]**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 1, 2, 1, 1, 2, 1]",((0.2654195039677799**0.3217807877911648)+x[1]**0.5031134268070332) + 0.7221186030153598*x[0]**0.47708698805400485 + 0.09437401674623669*x[1]**0.2996053395095537,"[0.2654195  0.32178079 0.50311343 0.7221186  0.47708699 0.09437402
 0.29960534]",59.15565425779319,"{'fitness 25': 62.911216772678316, 'fitness 53': 60.387495051913696, 'fitness 74': 59.15565425779319, 'fitness 102': 57.883888595560364}",True
40,"[[0], [0], [1, 3], [3, 1], [2, 2], [1, 3, 3], [0, 0, 1, 0], [1, 0, 1]]",218.82235789668346,7,(x[1]-(x[0]/Constant))/x[1] + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 2, 2, 3, 4, 3]",(x[1]-(x[0]/0.5028261789631021))/x[1] + 0.6835978535166947*x[0]**0.550314088663804 + 0.9180318318048432*x[1]**0.6687760744192223,[0.50282618 0.68359785 0.55031409 0.91803183 0.66877607],213.41964846881177,"{'fitness 25': 230.19226232153912, 'fitness 53': 218.9071395638669, 'fitness 74': 213.41964846881177, 'fitness 102': 207.36767180464437}",False
41,"[[0], [2], [0], [0, 0], [0, 0, 1, 2], [3, 3, 0, 2, 3, 1], [0, 0, 1, 1, 0, 0, 1], [1, 0, 1, 0]]",334.86005693943747,7,(x[1]/x[0]/Constant+Constant*(x[1]/x[0])-Constant**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 1, 2, 4, 6, 7, 4]",(x[1]/x[0]/19.725705180965566+0.006131816366198306*(x[1]/x[0])--2.518520493260308**-24.70178832442015) + -32.51239759485455*x[0]**10.458970159157435 + -11.088542607800314*x[1]**-43.7518737619602,"[ 1.97257052e+01  6.13181637e-03 -2.51852049e+00 -2.47017883e+01
 -3.25123976e+01  1.04589702e+01 -1.10885426e+01 -4.37518738e+01]",297.33386594504407,"{'fitness 25': 354.53001584368, 'fitness 53': 342.7385838636293, 'fitness 74': 297.33386594504407, 'fitness 102': 307.31157111100316}",True
42,"[[0], [1], [0, 1], [1, 1, 0, 2], [2, 1, 2, 1, 1, 2, 2], [1, 1, 3, 1, 1, 0, 3, 0, 0], [1, 1, 1, 0, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0]]",338.701097422983,7,((Constant-(Constant-Constant))/(x[1]-(Constant-x[0]))+((x[0]/Constant)+x[0]+(Constant**Constant))) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 4, 7, 9, 10, 4]",((0.489801545457354-(0.6137579390138149-0.14245426893189117))/(x[1]-(0.24020263988105517-x[0]))+((x[0]/0.6504764223629742)+x[0]+(0.38950555902724326**0.07529977500951346))) + 0.4037820939137744*x[0]**0.49534221752335383 + 0.4999240053739241*x[1]**0.7918189238417696,"[0.48980155 0.61375794 0.14245427 0.24020264 0.65047642 0.38950556
 0.07529978 0.40378209 0.49534222 0.49992401 0.79181892]",329.423159741698,"{'fitness 25': 358.6995963382007, 'fitness 53': 338.9281998620037, 'fitness 74': 329.423159741698, 'fitness 102': 318.47549606874475}",False
43,"[[0], [1], [1, 1], [0, 1, 2, 0], [0, 0, 0, 1, 2, 2, 1], [1, 1, 0, 2, 2, 2, 1, 0, 1, 3, 2], [1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0]]",2376.4607584557875,7,((Constant-x[0]-Constant+x[0]*(Constant*Constant*(x[1]-x[0])))+((x[0]**Constant)-x[0]/(Constant*Constant))) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 4, 7, 11, 12, 6]",((0.5028261789631021-x[0]-0.6835978535166947+x[0]*(0.550314088663804*0.9180318318048432*(x[1]-x[0])))+((x[0]**0.6687760744192223)-x[0]/(0.315006589195327*0.819846861078965))) + 0.22066696991828894*x[0]**0.29523992587951486 + 0.08741334474400775*x[1]**0.967210749667596,"[0.50282618 0.68359785 0.55031409 0.91803183 0.66877607 0.31500659
 0.81984686 0.22066697 0.29523993 0.08741334 0.96721075]",2367.8815404995885,"{'fitness 25': 2481.4802468071175, 'fitness 53': 2389.324421370019, 'fitness 74': 2367.8815404995885, 'fitness 102': 2258.577607190226}",True
44,"[[0], [1], [3, 2], [1], [0, 2], [1, 1, 1], [0, 1, 1, 0], [1, 0, 1]]",2388.371222845229,7,(x[1]-((Constant-Constant-x[0])**Constant)) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 1, 2, 3, 4, 2]",(x[1]-((13.063446776389915--1.2423439772008624-x[0])**3.23465025384221)) + -13.721650105528974*x[0]**9.981118821320546 + 4.0092117362898385*x[1]**-17.21364905467172,"[ 13.06344678  -1.24234398   3.23465025 -13.72165011   9.98111882
   4.00921174 -17.21364905]",2436.354632980055,"{'fitness 25': 2324.6466197582577, 'fitness 53': 2394.237722867945, 'fitness 74': 2436.354632980055, 'fitness 102': 2446.2293259094836}",True
45,"[[0], [0], [0, 0], [0, 2, 3, 1], [2, 0, 2, 2, 1], [1, 2, 3, 1, 1, 1, 0], [1, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",2439.8852574293182,7,Constant-Constant*x[1]/(x[0]**Constant)-Constant-(x[0]-(Constant+x[0])) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 4, 5, 7, 8, 4]",0.489801545457354-0.6137579390138149*x[1]/(x[0]**0.14245426893189117)-0.24020263988105517-(x[0]-(0.6504764223629742+x[0])) + 0.38950555902724326*x[0]**0.07529977500951346 + 0.4037820939137744*x[1]**0.49534221752335383,"[0.48980155 0.61375794 0.14245427 0.24020264 0.65047642 0.38950556
 0.07529978 0.40378209 0.49534222]",2340.9070996740193,"{'fitness 25': 2633.8566168253055, 'fitness 53': 2438.7273808917157, 'fitness 74': 2340.9070996740193, 'fitness 102': 2247.0717745709335}",False
46,"[[0], [0], [2, 0], [1, 3, 2], [1, 2, 0], [0, 0, 1, 2, 1], [0, 1, 0, 0, 0, 1], [0, 1, 1, 0]]",3932.089142709774,7,(((x[0]+Constant)+x[1])**Constant)-x[1]*(x[0]-Constant**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 3, 3, 5, 6, 4]",(((x[0]+-6.82203332266967)+x[1])**-12.983850747912127)-x[1]*(x[0]-16.131184143233952**-36.452679625286976) + 33.38704015347589*x[0]**14.566933957089946 + -4.145569594478648*x[1]**-25.476559809354214,"[ -6.82203332 -12.98385075  16.13118414 -36.45267963  33.38704015
  14.56693396  -4.14556959 -25.47655981]",3914.1790973938655,"{'fitness 25': 4100.484149341784, 'fitness 53': 3983.010632627984, 'fitness 74': 3914.1790973938655, 'fitness 102': 3712.772646159555}",True
47,"[[0], [2], [0, 3], [2, 3], [0], [2, 3, 1], [0, 1, 1, 1], [1]]",4221.619314498806,7,((x[1]*Constant**Constant)/Constant**Constant) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 1, 2, 1, 2, 3, 1]",((x[1]*0.8773373849783637**0.7154021341125966)/0.6877975234332577**0.40653845348881257) + 0.415283847049156*x[0]**0.6559830016297783 + 0.10766213642664291*x[1]**0.02075771984109931,"[0.87733738 0.71540213 0.68779752 0.40653845 0.41528385 0.655983
 0.10766214 0.02075772]",4083.258111161761,"{'fitness 25': 4525.383853416942, 'fitness 53': 4226.009546967942, 'fitness 74': 4083.258111161761, 'fitness 102': 3913.4645431115337}",True
48,"[[0], [1], [1, 3], [2, 3], [2], [2, 0], [0, 0, 0], [0, 1, 1]]",8025.153340311411,7,(((x[0]**Constant)*x[1])+x[1]) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 2, 1, 2, 3, 3]",(((x[0]**0.489801545457354)*x[1])+x[1]) + 0.6137579390138149*x[0]**0.14245426893189117 + 0.24020263988105517*x[1]**0.6504764223629742,[0.48980155 0.61375794 0.14245427 0.24020264 0.65047642],7846.51144353268,"{'fitness 25': 8522.259072300607, 'fitness 53': 8048.000790518715, 'fitness 74': 7846.51144353268, 'fitness 102': 7505.200158114911}",False
49,"[[0], [1], [0, 1], [3, 0, 1, 2], [1, 0, 1, 2, 0], [2, 0, 2, 2, 0, 1, 0, 3, 3], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0], [0, 1, 1, 1, 1, 0]]",548006.6984112127,7,(Constant*(x[0]+x[1])*x[1]*Constant+(((x[1]-Constant)+Constant)/(x[1]/x[0]**Constant))) + Constant*x[0]**Constant + Constant*x[1]**Constant,"[1, 1, 2, 4, 5, 9, 10, 6]",(-0.2691887934207353*(x[0]+x[1])*x[1]*0.08034630314432523+(((x[1]-28.028264653865243)+24.435594436629444)/(x[1]/x[0]**1.6941986712018462))) + 7.190079039609383*x[0]**7.965141800220499 + -13.328001672769885*x[1]**-0.8615922312192463,"[ -0.26918879   0.0803463   28.02826465  24.43559444   1.69419867
   7.19007904   7.9651418  -13.32800167  -0.86159223]",511354.63797046145,"{'fitness 25': 624594.5976259343, 'fitness 53': 547279.3302183094, 'fitness 74': 511354.63797046145, 'fitness 102': 472146.1673893943}",True
